rating,review_text,title,helpful_votes
4,"Most of the opposite people saying, your voice is not clear your background voice is too much, so can't able to understand what you are saying.For voice call it's won't work.",One of the worst headset,0
4,Very good product. Excellent product sound was good bass good options well. But prices High,oNe pluS  is Unique❤️,0
4,Good in this price,Good in this price,0
4,Mic quality is not so good best under 1k.,Bass Beast for budjet segment,0
4,Good sound quality,Worth the money,0
4,"First day feedback:a) Sound quality: The sound quality is amazing ! feels way more premium than the earlier pair I had (Blaupunkt). noise cancellation is very good. Bass is normal - but the mid tones and music shines through.b) Charging case ergonomics: The device charging case lacks an indicator of the level of the battery (which Blaupunkt had). So you dont know when you need to keep it for charging.c) The serious gripe I had with this was the cumbersome process of setting up dual pairing (which is advertized on Amazon page - but a feature which is not mentioned in the user manual!) Good news is that it works! bad news is that you will probably need to try different combinations of pairing and unpairing your laptop and phone to get it rightly paired. once paired, it works alright.. when faced with connectivity issue, just switch off and on the bluetooth, and it should work on the mobile.overall, I am satisfied and would recommend it @ 1,499.",Excellent sound quality - but a pain to set up dual devices,0
4,"Sound is really good and clear. Cool design. A bit uncomfortable with buds , little friction while inserting out. Rest , Must recommend product.",Cool design,0
4,Initially recieved a non working product later on replacement got the best one.Bass 5/5Sound clarity 5/5Voice calls 4.5/5,Boost sound & Clear voice Calls,0
4,"Touch control little low, quality is good , sounds good",Nice packing..,0
4,"These earphones deliver excellent sound with deep bass and clear audio. They're comfortable for long wear, and the battery life is solid. Easy to pair and perfect for music or calls. Highly recommended!","Great Sound, Comfortable Fit!",0
4,"Good in look and have amazing sound quality.case is heavy the as compare to other.There is no noise cancellation, srounding noise come .",Good,0
4,Sound is ok. Battery life is very good. Connectivity and touch controls are also ok.But the fit is not comfortable to my ear. Can't wear it for more than 30 mins.,All other aspects are good other than the comfort,0
4,Worth every pennyCall quality is goodAnd ANC works fine(ok ok),Very good earbuds,0
4,Nice ear buds,Good,0
4,It is good,Good,0
4,"Best ANCExcellent product,must buy!!",Worth product,0
4,Value for money product.,Worth buying,0
4,Good to use light weight,Nice,0
4,Good,Ok,0
4,Dekha jaye toh sab thik ha ya price mai baki jisko jaise lge,This price is best earbuds,0
4,"Ear aches when used ANC mode. When used during cardio, it feels it will come-off then you need to position it more tightly. Otherwise all good",Average,0
4,Good quality product and sound is good and noise cancellation sound and charging is fast and useful button,Good quality product,0
4,"Just ok, no worries in Anc & sound quality is good",I'm Not Impressed 👍,0
4,Amazing product worth of money,Got it best deal,0
4,,A decent good product,0
4,Better than boat in sound quality.,Realme t300,0
4,"Amazing sound, good battery, good look and finish, good noise cancellationMics could be improved",Good,0
4,Best performance,Money save,0
4,The product quality is best but sometime display light is not working.,How to know that device charging or not?,0
4,Well,Product is good,0
4,Okay no change,Okay change nahin karna hai,0
4,"Connection issue, when I connect the device with laptop it gets on and off frequently. after that i have to do forget device and then again after getting connected for 5-10 min it again gets disconnected on and off",Connection Issue,0
4,Worth the quality,Great one,0
4,"While gaming you will hear the shooting sound after a fraction of second so not for games like BGMI as shooting sound comes after some time l other than that sound quality, fitting, look, mic everything is good",Genuine review,0
4,Best ANC under this range. The BASS was apt. Previously I was using One plus buds Z2. It is almost 70% similar with sound quality.,Best budget Earbuds with ANC,0
4,The sound is good ..till now I'm not facing any problem regarding thisAlso it fitted in ear very well..you can go for it,Price wise Good Audio and Clear Calling,0
4,Great product but not for bass boosted people,Bass,0
4,Budget friendly (RS 1600)Nice productGood quality,One of the best product from one plus,0
4,Packaging was nice.sound is clear.ANC is working good just bass is low. Value for money.,Sound is good just bass improvement needed little bit slow,0
4,Go and buy this product such beautiful sound and battery health so good,Amazing,0
4,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:08Loaded: 37.54%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:08 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions off, selectedAudio Trackdefault, selectedFullscreenThis is a modal window.


I like everything about it but Giving 4 star because i use iPhone 13 and Realme link Doesn’t have this Model in the app so i have to connect android to modify settings",Better in Budget,0
4,Nice sound,Nice,0
4,Product is very nice and sound quality is very clear and good.In this price range its a very good buy.,EL DARADO,0
4,4 star product.,Build quality is good.,0
4,Good,Good,0
4,Bass superb.Noise cancellation modarate.Overall tuning is good.,Over good,0
4,All the functions and features are so good.Clarity is goodVolume control is goodSuper ease,Best best best,0
4,"First time I buy this product , some fear about us , but after i surprised by this product. Its sound quality is best. And many features are good , anyways it is value for this money.",Really value for the money and its amazing,0
4,Fantastic at this price point. Battery backup very good. Design can be better. Noice cancellation can be improved.,I am having good experience,0
4,Worth for Money,Nice Product,0
4,"Quality nice, ANC good",Got it by a best price ever,0
4,Good,Gud,0
4,Like,It was  working,0
4,Good product,Boult k10,0
4,Dont like the base of it,Quality,0
4,Nice air burd,Nice,0
4,"Product is performance, stability, connectivity goodBut built quality not good.",Build quality not so good,0
